CPU,Memory,Committed VM,Free Physical Mem,Load Avg,Total Swap,Free swap,used swap,No of Read,Read Bytes,No of Writes,Write Bytes,Total disk space,Used disk space,Free disk space,File count,Total thread count,Daemon thread count,Peak thread count,Running thread count,Rx-bytes,RX-dropped,Rx-error,Rx-frames,Rx-overruns,Rx-packets,Speed,TX-Bytes,TX-Carrier,TX-Collisions,TX-Dropped,TX-Errors,TX-Overruns,TX-Packets
19,82,5447,1388,1.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
13,81,5447,1445,1.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
15,81,5447,1493,1.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
13,80,5447,1535,1.25,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
20,81,5447,1461,1.47,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
13,82,5447,1397,1.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
14,83,5447,1316,1.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
22,84,5447,1265,1.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
16,84,5447,1208,1.65,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
14,84,5447,1250,1.6,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
20,83,5447,1279,1.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
14,83,5447,1322,1.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
14,82,5447,1346,1.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
20,82,5447,1393,1.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
17,81,5447,1427,1.39,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541422,0,0,0,0,455543,-1,35363785,0,0,0,0,0,279413
12,81,5447,1456,1.36,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
22,81,5447,1449,1.33,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
14,81,5447,1443,1.3,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
14,81,5447,1423,1.28,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
20,82,5447,1404,1.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
12,81,5447,1435,1.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
15,81,5447,1463,1.44,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
24,81,5447,1458,1.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
14,81,5447,1440,1.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
24,82,5447,1374,1.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
13,82,5447,1362,1.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
13,82,5447,1393,1.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
20,81,5447,1446,1.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
13,81,5447,1434,1.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
14,81,5447,1473,1.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541698,0,0,0,0,455546,-1,35363785,0,0,0,0,0,279413
20,81,5447,1448,1.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
16,81,5447,1427,1.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
13,82,5447,1401,1.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
19,81,5447,1429,1.36,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
12,81,5447,1429,1.33,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
16,81,5447,1454,1.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
19,81,5447,1481,1.91,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
14,81,5447,1428,1.83,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
14,82,5447,1382,2.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
19,83,5447,1317,2.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
14,84,5447,1256,1.99,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
14,84,5447,1216,2.15,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
17,84,5447,1239,2.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
13,83,5447,1274,2.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
12,83,5447,1319,2.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614541882,0,0,0,0,455548,-1,35363785,0,0,0,0,0,279413
20,82,5447,1362,2.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542008,0,0,0,0,455551,-1,35363785,0,0,0,0,0,279413
14,82,5447,1403,2.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542008,0,0,0,0,455551,-1,35363785,0,0,0,0,0,279413
12,82,5447,1418,2.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542008,0,0,0,0,455551,-1,35363785,0,0,0,0,0,279413
21,81,5447,1450,2.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542008,0,0,0,0,455551,-1,35363785,0,0,0,0,0,279413
14,81,5447,1447,2.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542008,0,0,0,0,455551,-1,35363785,0,0,0,0,0,279413
14,82,5447,1408,2.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542068,0,0,0,0,455552,-1,35363859,0,0,0,0,0,279414
16,83,5447,1316,2.36,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542068,0,0,0,0,455552,-1,35363859,0,0,0,0,0,279414
13,84,5447,1257,2.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542068,0,0,0,0,455552,-1,35363859,0,0,0,0,0,279414
14,83,5447,1306,2.62,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
23,83,5447,1344,2.73,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,82,5447,1392,2.83,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,81,5447,1438,2.92,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
19,81,5447,1452,3.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,81,5447,1439,2.85,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,81,5447,1465,2.94,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
22,81,5447,1431,3.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,82,5447,1392,2.86,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,82,5447,1401,2.95,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
22,82,5447,1379,3.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,81,5447,1424,2.79,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,81,5447,1460,2.65,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
22,82,5447,1409,2.76,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,83,5447,1340,2.62,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
19,82,5447,1383,2.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,81,5447,1422,2.3,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,81,5447,1467,2.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
24,82,5447,1395,2.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
12,83,5447,1315,2.13,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
23,84,5447,1246,2.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
11,84,5447,1251,1.88,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,83,5447,1268,1.73,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,83,5447,1308,1.59,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
23,82,5447,1367,1.78,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
20,82,5447,1412,1.64,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,82,5447,1403,1.59,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,82,5447,1354,1.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
21,82,5447,1397,1.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,81,5447,1431,1.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,81,5447,1436,1.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
23,82,5447,1377,1.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
14,82,5447,1372,0.96,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,82,5447,1418,0.88,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
20,81,5447,1471,1.13,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,82,5447,1419,1.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
20,82,5447,1364,1.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
12,83,5447,1316,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
15,82,5447,1359,0.94,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
19,82,5447,1398,0.86,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
11,81,5447,1456,0.79,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,81,5447,1443,0.73,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
21,82,5447,1358,0.67,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,83,5447,1276,0.62,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
13,84,5447,1231,0.81,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542686,0,0,0,0,455558,-1,35364552,0,0,0,0,0,279420
24,84,5447,1266,0.74,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
13,84,5447,1221,0.68,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
19,84,5447,1233,0.63,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
14,84,5447,1267,0.58,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
12,83,5447,1321,0.53,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
13,82,5447,1382,0.49,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
19,81,5447,1435,0.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
13,82,5447,1401,0.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
13,82,5447,1401,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
76,83,5447,1343,0.51,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
34,84,5447,1259,0.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
12,84,5447,1191,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
20,86,5447,1096,0.54,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
19,86,5447,1088,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
22,86,5447,1101,0.7,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614542812,0,0,0,0,455561,-1,35364552,0,0,0,0,0,279420
30,85,5447,1119,0.72,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
22,85,5447,1141,0.75,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
53,86,5447,1045,0.77,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
93,86,5447,1060,1.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
90,90,5447,758,2.13,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
99,92,5447,627,175.63,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
99,93,5447,556,175.63,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,94,5447,447,208.65,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,421,533.47,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,416,649.39,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
89,95,5447,415,649.39,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,422,888.26,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,359,1139.53,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,358,1139.53,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
100,95,5447,356,1073.34,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
82,87,5447,980,1198.64,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614543506,0,0,0,0,455569,-1,35365465,0,0,0,0,0,279429
50,90,5447,744,1102.73,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614601986,0,0,0,0,455694,-1,35396370,0,0,0,0,0,279587
33,90,5447,751,1014.51,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614786952,0,0,0,0,455925,-1,35431726,0,0,0,0,0,279819
38,90,5447,738,933.43,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,615709395,0,0,0,0,456693,-1,35501913,0,0,0,0,0,280428
68,93,5447,551,859.24,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,618360876,0,0,0,0,458899,-1,35716871,0,0,0,0,0,281913
53,94,5447,466,790.75,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,619555777,0,0,0,0,459838,-1,35827903,0,0,0,0,0,282639
35,94,5447,496,727.75,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,619753548,0,0,0,0,460037,-1,35896566,0,0,0,0,0,282798
50,93,5447,528,669.63,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621637412,0,0,0,0,461519,-1,36005935,0,0,0,0,0,283727
29,93,5447,560,616.09,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621638204,0,0,0,0,461531,-1,36007096,0,0,0,0,0,283739
29,92,5447,606,566.76,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621639021,0,0,0,0,461538,-1,36010086,0,0,0,0,0,283748
40,92,5447,649,521.69,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621640775,0,0,0,0,461560,-1,36031199,0,0,0,0,0,283777
31,91,5447,713,480.07,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621640907,0,0,0,0,461562,-1,36031293,0,0,0,0,0,283778
27,90,5447,757,441.63,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,621641899,0,0,0,0,461577,-1,36032547,0,0,0,0,0,283791
52,92,5447,638,406.35,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,625224973,0,0,0,0,464127,-1,36257058,0,0,0,0,0,285481
32,92,5447,586,374.29,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,625672377,0,0,0,0,464503,-1,36289127,0,0,0,0,0,285701
33,93,5447,522,344.31,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,625732243,0,0,0,0,464562,-1,36295885,0,0,0,0,0,285747
53,94,5447,442,317.38,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,627034378,0,0,0,0,465640,-1,36415791,0,0,0,0,0,286444
52,96,5447,327,292.21,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,630305868,0,0,0,0,468097,-1,36571254,0,0,0,0,0,287852
27,96,5447,345,269.13,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,630406377,0,0,0,0,468195,-1,36578156,0,0,0,0,0,287918
36,95,5447,388,247.74,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,630568241,0,0,0,0,468341,-1,36588745,0,0,0,0,0,288016
46,95,5447,356,228.06,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,631718991,0,0,0,0,469261,-1,36647298,0,0,0,0,0,288546
34,94,5447,424,209.8,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,634091777,0,0,0,0,470940,-1,36727306,0,0,0,0,0,289371
37,94,5447,455,193.32,959,785,18.14,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,634092371,0,0,0,0,470949,-1,36728152,0,0,0,0,0,289380
