2019-03-02T19:29:42.189,36.3,71.2
2019-03-02T19:29:44.190,31.8,50.65
2019-03-02T19:29:46.193,21.8,50.46
2019-03-02T19:29:48.194,21.7,50.46
2019-03-02T19:29:50.195,20.1,50.46
2019-03-02T19:29:52.197,21.0,50.46
2019-03-02T19:29:54.199,20.0,50.46
2019-03-02T19:45:44.323,1.5,23.27
2019-03-02T19:45:46.792,4.7,23.28
2019-03-02T19:45:48.796,4.9,23.27
2019-03-02T19:45:50.800,5.0,23.27
2019-03-02T19:45:52.803,5.6,23.27
2019-03-02T19:45:54.808,6.2,23.27
2019-03-02T19:45:56.811,5.5,23.28
2019-03-02T19:45:58.816,6.2,23.28
2019-03-02T19:46:00.820,6.2,23.27
2019-03-02T19:46:02.823,9.6,23.28
2019-03-02T19:46:04.826,7.8,23.28
2019-03-02T19:46:06.829,7.1,23.28
2019-03-02T19:46:08.833,7.0,23.28
2019-03-02T19:46:10.837,7.1,23.28
2019-03-02T19:46:12.841,6.0,23.28
2019-03-02T19:46:14.844,7.9,23.28
2019-03-02T19:46:16.855,7.4,23.28
2019-03-02T19:46:18.859,7.6,23.28
2019-03-02T19:46:20.862,8.1,23.28
2019-03-02T19:46:22.866,9.2,23.28
2019-03-02T19:46:24.869,8.1,23.28
2019-03-02T19:46:26.873,9.1,23.28
2019-03-02T19:46:28.877,9.0,23.28
2019-03-02T19:46:30.880,6.8,23.28
2019-03-02T19:46:32.883,9.3,23.28
2019-03-02T19:46:34.887,9.7,23.29
2019-03-02T19:46:36.891,8.3,23.29
2019-03-02T19:46:38.894,7.7,23.29
2019-03-02T19:46:40.898,8.1,23.29
2019-03-02T19:46:42.902,8.0,23.29
2019-03-02T19:46:44.905,7.3,23.29
2019-03-02T19:46:46.908,7.3,23.29
2019-03-02T19:46:48.912,9.2,23.29
2019-03-02T19:46:50.915,8.9,23.28
2019-03-02T19:46:52.918,7.1,23.28
2019-03-02T19:46:54.921,7.9,23.29
2019-03-02T19:46:56.925,7.8,23.29
2019-03-02T19:46:58.928,8.6,23.29
2019-03-02T19:47:00.931,8.2,23.29
2019-03-02T19:47:02.935,8.9,23.28
2019-03-02T19:47:04.938,8.9,23.28
2019-03-02T19:47:06.941,8.4,23.29
2019-03-02T19:47:08.944,8.3,23.29
2019-03-02T19:47:10.948,9.7,23.31
2019-03-02T19:47:12.952,8.2,23.31
2019-03-02T19:47:14.954,8.1,23.31
2019-03-02T19:47:16.957,8.8,23.31
2019-03-02T19:47:18.961,8.6,23.31
2019-03-02T19:47:20.964,8.5,23.32
2019-03-02T19:47:22.968,7.1,23.32
2019-03-02T19:47:24.971,8.2,23.31
2019-03-02T19:47:26.974,8.8,23.31
2019-03-02T19:47:28.976,7.5,23.32
2019-03-02T19:47:30.980,8.4,23.32
2019-03-02T19:47:32.982,8.6,23.32
2019-03-02T19:47:34.985,9.1,23.32
2019-03-02T19:47:36.989,8.1,23.32
2019-03-02T19:47:38.992,9.2,23.32
2019-03-02T19:47:40.994,8.3,23.32
2019-03-02T19:47:42.997,9.1,23.33
2019-03-02T19:47:45,8.1,23.33
2019-03-02T19:47:47.003,9.4,23.32
2019-03-02T19:47:49.005,9.3,23.32
2019-03-02T19:47:51.008,8.8,23.32
2019-03-02T19:47:53.011,7.5,23.32
2019-03-02T19:47:55.014,7.5,23.33
2019-03-02T19:47:57.016,8.3,23.32
2019-03-02T19:47:59.018,8.5,23.33
2019-03-02T19:48:01.021,8.7,23.32
2019-03-02T19:48:03.022,7.3,23.32
2019-03-02T19:48:05.024,8.4,23.33
2019-03-02T19:48:07.027,9.1,23.32
2019-03-02T19:48:09.029,9.5,23.32
2019-03-02T19:48:11.032,8.0,23.32
2019-03-02T19:48:13.034,8.3,23.32
2019-03-02T19:48:15.036,8.4,23.32
2019-03-02T19:48:17.039,7.1,23.33
2019-03-02T19:48:19.041,7.9,23.32
2019-03-02T19:48:21.044,8.5,23.33
2019-03-02T19:48:23.046,9.5,23.32
2019-03-02T19:48:25.049,9.1,23.32
2019-03-02T19:48:27.051,20.4,24.08
2019-03-02T19:48:29.054,18.0,24.0
2019-03-02T19:48:31.056,13.5,23.82
2019-03-02T19:48:33.058,12.6,23.98
2019-03-02T19:48:35.061,12.6,23.85
2019-03-02T19:48:37.064,20.9,24.0
2019-03-02T19:48:39.065,12.3,23.98
2019-03-02T19:48:41.066,13.3,24.0
2019-03-02T19:48:43.069,12.1,23.97
2019-03-02T19:48:45.071,9.1,23.98
2019-03-02T19:48:47.074,7.4,23.97
2019-03-02T19:48:49.076,10.0,23.97
2019-03-02T19:48:51.079,10.5,23.97
2019-03-02T19:48:53.081,9.1,23.98
2019-03-02T19:48:55.083,22.0,24.56
2019-03-02T19:48:57.084,25.9,25.17
2019-03-02T19:48:59.087,56.7,26.54
2019-03-02T19:49:01.088,55.5,27.2
2019-03-02T19:49:03.089,57.6,27.64
2019-03-02T19:49:05.092,39.1,28.14
2019-03-02T19:49:07.094,12.2,28.14
2019-03-02T19:49:09.096,13.3,27.94
2019-03-02T19:49:11.098,23.5,28.02
2019-03-02T19:49:13.099,13.9,27.98
2019-03-02T19:49:15.102,15.7,27.99
2019-03-02T19:49:17.105,20.8,28.07
2019-03-02T19:49:19.107,13.5,28.16
2019-03-02T19:49:21.108,15.9,28.27
2019-03-02T19:49:23.110,21.7,24.6
2019-03-02T19:49:25.111,13.5,24.57
2019-03-02T19:49:27.113,11.8,24.57
2019-03-02T19:49:29.115,12.8,24.61
2019-03-02T19:49:31.117,10.8,24.57
2019-03-02T19:49:33.119,11.0,24.56
2019-03-02T19:49:35.121,11.7,24.58
2019-03-02T19:49:37.123,10.7,24.56
2019-03-02T19:49:39.125,11.1,24.56
2019-03-02T19:49:41.127,11.0,24.56
2019-03-02T19:49:43.130,12.0,24.57
2019-03-02T19:49:45.132,11.2,24.57
2019-03-02T19:49:47.135,11.1,24.56
2019-03-02T19:49:49.137,11.5,24.6
2019-03-02T19:49:51.140,13.6,24.57
