2018-01-01 00:21:30,0.7933,0.0706,3.622,0.002,0.0121,0.778
2018-01-01 00:21:40,0.7323,0.0681,3.4706,0.016,0.013,0.7294
2018-01-01 00:21:50,0.7533,0.0533,3.6503,0.0352,0.008,0.7497
2018-01-01 00:22:00,0.7352,0.072,3.5688,0.007,0.017,0.7312
2018-01-01 00:22:10,0.7019,0.071,3.6121,0.004,0.011,0.7879
2018-01-01 00:22:20,0.7775,0.0638,3.6242,0.0203,0.0142,0.7758
2018-01-01 00:22:30,0.707,0.0664,3.6095,0.005,0.0121,0.7905
2018-01-01 00:22:40,0.789,0.0513,3.6386,0.005,0.0161,0.7614
2018-01-01 00:22:50,0.764,0.0504,3.6553,0.0191,0.0111,0.7447
2018-01-01 00:23:00,0.7151,0.0717,3.592,0.0061,0.0151,0.708
2018-01-01 00:23:10,0.786,0.0692,3.6046,0.0251,0.0151,0.7954
2018-01-01 00:23:20,0.7886,0.0575,3.6145,0.0242,0.0151,0.7855
2018-01-01 00:23:30,0.7059,0.0692,3.5948,0.015,0.015,0.7052
2018-01-01 00:23:40,0.7763,0.0557,3.4929,0.1599,0.0152,0.7071
2018-01-01 00:23:50,0.7956,0.0689,3.6116,0.01,0.014,0.7884
2018-01-01 00:24:00,0.7076,0.0734,3.5919,0.0111,0.0161,0.7081
2018-01-01 00:24:10,0.7965,0.0661,3.6183,0.007,0.012,0.7817
2018-01-01 00:24:20,0.7745,0.0565,3.6366,0.0182,0.0141,0.7634
2018-01-01 00:24:30,0.7943,0.0675,3.6231,0.004,0.0111,0.7769
2018-01-01 00:24:40,0.7915,0.0643,3.6241,0.005,0.0151,0.7759
2018-01-01 00:24:50,0.7695,0.0553,3.6541,0.005,0.0161,0.7459
2018-01-01 00:25:00,0.7241,0.0664,3.5913,0.006,0.0121,0.7087
2018-01-01 00:25:10,0.7126,0.0752,3.5932,0.008,0.011,0.7068
2018-01-01 00:25:20,0.7879,0.065,3.6222,0.012,0.013,0.7778
2018-01-01 00:25:30,0.7428,0.0742,3.543,0.0261,0.014,0.757
2018-01-01 00:25:40,0.7626,0.0556,3.6576,0.0091,0.0152,0.7424
2018-01-01 00:25:50,0.7033,0.0552,3.6033,0.0211,0.0171,0.7967
2018-01-01 00:26:00,0.7738,0.0534,3.6527,0.006,0.0141,0.7473
2018-01-01 00:26:10,0.7127,0.0601,3.6131,0.004,0.01,0.7869
2018-01-01 00:26:20,0.7977,0.0649,3.5904,0.031,0.016,0.7096
2018-01-01 00:26:30,0.7486,0.0615,3.5688,0.006,0.0151,0.7312
2018-01-01 00:26:40,0.7541,0.0614,3.5543,0.0151,0.0151,0.7457
2018-01-01 00:26:50,0.7922,0.0552,3.6234,0.0161,0.0131,0.7766
2018-01-01 00:27:00,0.737,0.081,3.532,0.033,0.017,0.768
2018-01-01 00:27:10,0.7926,0.0696,3.6217,0.005,0.0111,0.7783
2018-01-01 00:27:20,0.7172,0.0604,3.6042,0.006,0.0121,0.7958
2018-01-01 00:27:30,0.7865,0.0784,3.618,0.006,0.0111,0.782
2018-01-01 00:27:40,0.7856,0.0583,3.6409,0.005,0.0101,0.7591
2018-01-01 00:27:50,0.7786,0.0485,3.6547,0.0061,0.0121,0.7453
2018-01-01 00:28:00,0.7334,0.0653,3.5792,0.004,0.0181,0.7208
2018-01-01 00:28:10,0.7057,0.0615,3.6156,0.0071,0.0101,0.7844
2018-01-01 00:28:20,0.7152,0.0493,3.6022,0.0211,0.0121,0.7978
2018-01-01 00:28:30,0.7064,0.0791,3.5945,0.005,0.015,0.7055
2018-01-01 00:28:40,0.7144,0.0659,3.5994,0.0061,0.0142,0.7006
2018-01-01 00:28:50,0.7998,0.0515,3.6286,0.005,0.0151,0.7714
2018-01-01 00:29:00,0.7746,0.0443,3.665,0.003,0.0131,0.735
2018-01-01 00:29:10,0.784,0.066,3.632,0.005,0.013,0.768
2018-01-01 00:29:20,0.7575,0.0573,3.661,0.0141,0.0101,0.739
2018-01-01 00:29:30,0.7994,0.0563,3.6272,0.005,0.0121,0.7728
2018-01-01 00:29:40,0.7664,0.0553,3.6522,0.004,0.0221,0.7478
2018-01-01 00:29:50,0.7632,0.0494,3.6702,0.003,0.0141,0.7298
2018-01-01 00:30:00,0.7768,0.0556,3.6484,0.004,0.0152,0.7516
2018-01-01 00:30:10,0.7658,0.0493,3.6668,0.005,0.0131,0.7332
2018-01-01 00:30:20,0.7699,0.0622,3.6458,0.007,0.0151,0.7542
2018-01-01 00:30:30,0.7702,0.0673,3.6404,0.005,0.0171,0.7596
2018-01-01 00:30:40,0.7742,0.0615,3.6472,0.004,0.0131,0.7528
2018-01-01 00:30:50,0.7898,0.0634,3.6257,0.004,0.0171,0.7743
2018-01-01 00:31:00,0.7763,0.0706,3.6339,0.004,0.0151,0.7661
2018-01-01 00:31:10,0.762,0.0675,3.6483,0.004,0.0181,0.7517
2018-01-01 00:31:20,0.7544,0.0513,3.6581,0.0231,0.0131,0.7419
2018-01-01 00:31:30,0.7006,0.0583,3.626,0.004,0.0111,0.774
2018-01-01 00:31:40,0.7958,0.0564,3.6327,0.005,0.0101,0.7673
2018-01-01 00:31:50,0.7648,0.0522,3.666,0.004,0.013,0.734
2018-01-01 00:32:00,0.7875,0.0625,3.6358,0.003,0.0111,0.7642
2018-01-01 00:32:10,0.7342,0.0656,3.582,0.002,0.0162,0.718
2018-01-01 00:32:20,0.7883,0.0716,3.6139,0.0111,0.0151,0.7861
2018-01-01 00:32:30,0.704,0.0657,3.6111,0.0051,0.0141,0.7889
2018-01-01 00:32:40,0.7954,0.0575,3.6279,0.005,0.0141,0.7721
2018-01-01 00:32:50,0.7022,0.0612,3.6034,0.0221,0.011,0.7966
2018-01-01 00:33:00,0.7991,0.0582,3.6266,0.003,0.013,0.7734
2018-01-01 00:33:10,0.7258,0.0692,3.583,0.006,0.016,0.717
2018-01-01 00:33:20,0.7078,0.0494,3.6054,0.0272,0.0101,0.7946
2018-01-01 00:33:30,0.7323,0.0707,3.5828,0.003,0.0111,0.7172
2018-01-01 00:33:40,0.7161,0.0524,3.6164,0.005,0.0101,0.7836
2018-01-01 00:33:50,0.7726,0.0568,3.6554,0.0041,0.0111,0.7446
2018-01-01 00:34:00,0.7386,0.0713,3.5649,0.0111,0.0141,0.7351
2018-01-01 00:34:10,0.7341,0.0634,3.5884,0.003,0.0111,0.7116
2018-01-01 00:34:20,0.7109,0.0642,3.5958,0.0171,0.012,0.7042
2018-01-01 00:34:30,0.7582,0.0722,3.5485,0.005,0.0161,0.7515
2018-01-01 00:34:40,0.7973,0.0524,3.6342,0.006,0.0101,0.7658
2018-01-01 00:34:50,0.7451,0.0698,3.5652,0.005,0.015,0.7348
2018-01-01 00:35:00,0.7237,0.0653,3.5999,0.002,0.009,0.7001
2018-01-01 00:35:10,0.7776,0.0689,3.5355,0.003,0.015,0.7645
2018-01-01 00:35:20,0.7948,0.0644,3.6127,0.0131,0.0151,0.7873
2018-01-01 00:35:30,0.741,0.0664,3.5725,0.006,0.0141,0.7275
2018-01-01 00:35:40,0.7813,0.0524,3.6462,0.0131,0.0071,0.7538
2018-01-01 00:35:50,0.7361,0.0602,3.5857,0.005,0.013,0.7143
2018-01-01 00:36:00,0.7072,0.0677,3.6049,0.0061,0.0141,0.7951
2018-01-01 00:36:10,0.7809,0.0544,3.6516,0.003,0.0101,0.7484
